"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength"
"sangydoge",4.10,5.80,2.90,6.10,0,1,0,9,0,70,6, 43, 104, 10, 4, 16,5,6,53, 215865, 157192, 36683, 31.57, 112037,1621.9
"godrjsdnd",3.12,6.00,4.30,7.40,4,0,6,0,0,90,0, 37, 132, 28, 6, 17,1,7,43, 266514, 211001, 50020, 168.23, 143968,1906.8
"Ghibli Studios",2.88,5.50,4.10,6.30,2,6,1,0,1,30,1, 30, 126, 10, 4, 9,2,4,54, 183441, 267972, 61760, 111.97, 129222,1902.6
"Just Some Guy",2.63,0.40,5.10,13.00,0,0,0,0,10,70,46, 99, 367, 1, 0, 21,2,12,50, 65481, 286587, 48779, 108.80, 104967,2086.8
"zangetsu",1.95,4.10,4.30,4.30,4,1,5,0,0,60,1, 16, 67, 11, 1, 13,5,4,49, 126330, 176860, 23519, 18.15, 98232,1505.1
"IS1747fbdf443338c4a83e2",2.05,3.50,4.40,5.50,8,2,0,0,0,50,13, 22, 72, 6, 2, 10,2,3,45, 180740, 224637, 34069, 83.12, 95570,1561.1
"cheisu",3.72,7.90,4.70,9.60,0,0,3,7,0,70,1, 40, 112, 16, 3, 14,4,9,58, 255569, 206598, 36230, 86.25, 139884,2108.2
"TheHotSalesman",4.85,8.70,4.00,10.70,0,10,0,0,0,90,4, 27, 118, 14, 4, 13,6,5,67, 256225, 321585, 111821, 84.62, 130308,1576.3
"Constructive",2.47,2.60,5.50,11.00,0,1,2,1,6,70,10, 42, 143, 6, 2, 8,4,3,49, 80144, 165048, 13900, 25.07, 81906,1536.9
"Latttman",1.86,4.30,6.60,8.00,0,0,1,8,1,40,10, 41, 92, 13, 0, 16,5,5,57, 193753, 204532, 31685, 22.93, 119330,1877.3
"Royal JY",2.67,2.50,3.90,7.90,4,1,3,1,1,40,40, 38, 178, 5, 1, 10,2,0,47, 157022, 199748, 25801, 29.43, 99349,1709
"Moriartyou",1.81,2.40,5.70,7.90,0,0,2,4,4,50,21, 56, 172, 8, 0, 12,2,4,47, 96943, 175258, 32607, 27.28, 102230,1780.1
"adsfdsfsdafsad",2.13,5.90,6.30,7.50,1,0,2,7,0,40,4, 16, 90, 13, 2, 20,2,5,52, 235407, 177300, 27554, 60.38, 121817,1876.4
"Amatiele",2.13,4.50,4.60,5.30,0,9,1,0,0,30,30, 51, 135, 5, 1, 7,3,1,57, 135587, 223014, 50437, 75.47, 90468,1521.8
"i r bis",4.41,1.50,3.20,12.60,0,0,1,0,9,40,11, 61, 210, 2, 0, 8,3,6,60, 80605, 192292, 43715, 103.35, 87658,1871.2
"PrismaI",2.86,8.70,7.10,11.60,1,7,2,0,0,70,15, 52, 107, 11, 3, 17,4,8,63, 241301, 355462, 103810, 150.90, 142542,2016.1
"Alerestus",3.65,2.10,3.40,10.30,0,0,1,3,6,40,14, 66, 187, 3, 0, 13,0,0,58, 107804, 138403, 28368, 44.23, 90363,1769.9
"WC Prince",1.82,2.20,4.40,5.80,8,2,0,0,0,30,6, 17, 106, 7, 1, 16,7,5,45, 163582, 267606, 68721, 149.62, 109043,1870.6
"hi im ctz",3.18,8.20,5.00,7.70,0,9,0,1,0,40,15, 52, 139, 10, 1, 13,2,4,61, 248574, 327543, 128902, 131.10, 134775,1879.6
"IX Pagoda",2.31,7.30,6.70,8.20,8,0,2,0,0,50,12, 27, 96, 10, 2, 11,4,2,53, 298331, 260903, 13978, 39.67, 134380,1911.5
"ChickenNugget",3.89,3.80,3.50,9.80,3,3,0,2,2,70,21, 48, 170, 9, 2, 13,4,4,51, 153311, 211241, 62627, 83.70, 104626,1705.1
"Cosommak",1.44,4.60,7.50,6.20,2,0,8,0,0,50,19, 36, 122, 10, 1, 18,4,7,39, 184953, 219366, 23210, 44.88, 116298,1825.5
"DouyuTV Jacky",2.23,5.70,4.80,5.00,4,0,6,0,0,60,9, 32, 94, 4, 1, 15,3,4,42, 189248, 181032, 20539, 29.88, 110777,1681
"PPANE",2.39,0.60,5.40,12.30,0,1,0,0,9,40,36, 96, 313, 3, 0, 17,0,2,59, 88481, 196469, 64765, 54.65, 92676,2040.5
"MegaZero",2.82,5.10,3.90,5.90,6,1,0,2,1,50,27, 38, 136, 13, 1, 12,3,1,46, 163354, 232780, 47203, 141.78, 109809,1696.5
"Hackdak",2.17,3.70,6.00,9.30,6,1,1,0,2,40,22, 48, 134, 5, 1, 16,8,5,50, 162663, 267591, 30349, 51.43, 122706,2012.9
"Cute toxic Boy",1.69,3.10,7.00,8.70,2,7,0,1,0,30,22, 50, 130, 6, 0, 7,2,4,53, 147996, 291898, 79030, 70.17, 110192,1906.9
"Yung Pichante",2.43,1.20,4.60,10.00,0,1,0,1,8,40,23, 41, 201, 4, 1, 12,3,4,52, 93008, 192200, 55425, 22.90, 84162,1707.7
"GoodNameWasUsed",3.69,5.10,4.90,13.00,5,5,0,0,0,90,23, 54, 151, 4, 1, 13,6,11,58, 162245, 289535, 87472, 140.20, 120860,1801.4
"Dodge Lamb",1.93,3.10,5.60,7.70,1,8,1,0,0,40,2, 36, 95, 1, 1, 15,6,3,51, 149097, 263513, 69759, 122.47, 97861,1661.9
"GableBS",3.00,4.30,3.50,6.20,0,10,0,0,0,40,23, 59, 117, 9, 0, 12,1,4,65, 130950, 281270, 122983, 73.20, 104092,1648
"WT Spector",2.95,4.60,4.20,7.80,1,6,3,0,0,50,13, 40, 153, 6, 2, 12,3,2,54, 101624, 219244, 53069, 90.78, 95824,1622.7
"Ichigo Oppa",2.12,3.90,4.20,5.00,5,4,0,0,1,50,1, 28, 152, 11, 3, 13,13,5,42, 182195, 235881, 53497, 103.27, 126719,1853.7
"el Bulli",2.71,4.00,4.50,8.20,0,0,0,8,2,60,23, 31, 137, 18, 4, 16,4,4,51, 198532, 186821, 37692, 51.72, 116925,1742.8
"Waffelmeister",2.82,5.10,3.80,5.60,3,0,7,0,0,60,10, 32, 84, 9, 0, 10,1,3,51, 182319, 139395, 14873, 80.50, 107692,1609.9
"Red iii",1.74,5.40,6.80,6.40,0,0,2,8,0,60,0, 24, 97, 16, 3, 16,7,4,43, 188732, 209579, 25490, 66.03, 123030,1906.4
"Yuno LFT",3.50,2.10,4.80,14.70,0,0,0,1,9,20,45, 48, 272, 3, 0, 10,1,3,70, 120430, 218903, 45604, 40.28, 98447,1960.8
"Klawbro",2.45,3.50,5.10,9.00,0,0,0,4,6,40,18, 52, 189, 3, 0, 15,2,1,61, 116527, 152261, 20222, 21.35, 87006,1581.6
"import top",2.92,5.00,3.60,5.50,7,0,0,2,1,50,30, 39, 170, 24, 3, 11,6,7,46, 166009, 223233, 48304, 54.37, 118740,1703.1
"chakhae",2.51,2.40,4.70,9.40,0,2,2,2,4,50,20, 37, 153, 4, 0, 9,3,5,55, 106444, 193265, 49609, 54.78, 93690,1603.3
"nothinghere",2.70,6.40,5.40,8.20,0,0,5,5,0,70,8, 23, 78, 22, 1, 12,0,7,58, 266545, 198783, 19504, 24.32, 124581,1838.9
"a Cute Penguin",3.11,2.50,4.50,11.50,0,0,0,1,9,30,35, 54, 240, 4, 1, 5,1,1,59, 79138, 162542, 24912, 19.28, 80986,1650.5
"Park",2.59,7.00,5.60,7.50,0,7,1,1,1,50,4, 23, 105, 10, 1, 16,3,5,59, 211258, 287978, 84195, 101.40, 124760,1819.3
"TheEggMen",1.48,4.10,5.60,4.20,10,0,0,0,0,50,6, 8, 58, 15, 0, 11,3,7,36, 143194, 258648, 69946, 47.75, 110393,1693.8
"HvK LiquidDiego",2.45,4.10,4.40,6.70,0,9,1,0,0,40,27, 86, 130, 9, 2, 12,0,4,60, 147678, 282362, 113522, 98.23, 105785,1715.4
"Tahx",3.83,4.10,3.60,9.70,7,3,0,0,0,80,14, 36, 131, 11, 1, 22,8,9,49, 148658, 286430, 94638, 117.60, 120407,1896.3
"Habatubata",2.32,2.30,3.80,6.50,7,0,3,0,0,40,33, 36, 150, 3, 1, 10,2,5,45, 162267, 201820, 45397, 49.40, 109096,1806
"SiFuHuNg",2.98,6.50,5.60,10.20,7,0,3,0,0,40,22, 43, 166, 15, 1, 17,3,3,53, 233750, 209874, 23970, 48.75, 131819,2075.5
"Solyth",1.60,1.00,4.30,5.90,0,0,0,2,8,20,38, 49, 273, 6, 0, 9,3,4,46, 72642, 140064, 49698, 33.30, 77633,1714.4
"I Am Doughboy",2.16,4.00,5.50,7.90,1,1,2,5,1,50,14, 60, 130, 6, 2, 9,2,5,48, 178239, 215658, 38196, 81.10, 116744,1855.7
"Akaadian",5.50,8.20,3.00,8.30,0,9,1,0,0,70,25, 34, 106, 6, 5, 11,7,4,64, 168973, 241429, 85910, 103.28, 124139,1587.4
"2EzBra",3.62,1.10,3.90,13.00,0,1,0,0,9,60,31, 55, 203, 3, 1, 16,6,3,56, 61593, 218626, 81719, 49.67, 89397,1782
"Ni Namja",3.49,4.30,4.30,10.70,1,3,0,0,6,60,38, 51, 185, 16, 2, 18,0,5,61, 102066, 199328, 124320, 40.17, 110335,1812.6
"King Cobra",4.80,5.80,2.50,6.20,3,1,6,0,0,80,10, 17, 107, 10, 3, 15,2,3,49, 160655, 132243, 29973, 258.95, 100345,1553.4
"잘 못",1.49,6.10,7.50,5.10,9,0,1,0,0,40,16, 36, 110, 4, 3, 16,2,6,50, 166875, 253504, 23405, 41.37, 118199,1872.1
"WThappen55open",2.67,4.90,5.20,9.00,2,2,2,0,4,30,32, 54, 164, 10, 2, 18,2,4,59, 172356, 233131, 41344, 59.95, 111349,1785.3
"Karina",3.97,0.20,2.90,11.30,0,0,0,0,10,70,30, 33, 151, 5, 0, 13,4,4,48, 20551, 76894, 154757, 20.98, 71245,1565.5
"Chewy is god",3.03,4.00,3.30,6.00,0,7,2,1,0,30,22, 40, 84, 3, 0, 8,3,1,56, 127983, 200663, 78131, 88.80, 101909,1655.2
"one laugh",3.14,4.20,4.20,9.00,4,2,3,0,1,60,6, 14, 102, 8, 0, 11,1,5,51, 161397, 227736, 42989, 55.53, 103161,1683
"Ninja Shiina",3.15,2.50,4.60,12.00,0,0,0,0,10,40,13, 85, 157, 3, 3, 10,3,4,57, 95637, 150196, 69485, 21.33, 90579,1737.5
"Zaboomafu",2.16,1.30,3.80,6.90,0,0,3,0,7,30,44, 73, 227, 3, 0, 8,2,2,50, 59056, 157944, 36863, 25.33, 72448,1569
"Back To Paradise",2.68,6.10,4.70,6.50,1,3,6,0,0,40,9, 30, 160, 5, 0, 17,2,4,54, 181572, 211231, 35109, 73.17, 116854,1830.8
"Zyra4Lyfe",4.61,4.70,3.80,12.80,0,0,1,0,9,60,18, 106, 354, 6, 0, 16,3,8,62, 277472, 165823, 19071, 53.63, 133991,2234.5
"Pingemu",2.64,5.90,5.80,9.40,6,2,2,0,0,60,12, 32, 133, 10, 3, 16,4,2,46, 198720, 285418, 78456, 87.75, 129856,1934
"Ariana Lovato",4.62,9.20,4.20,10.20,5,2,3,0,0,60,14, 47, 77, 8, 1, 12,3,8,67, 261620, 290907, 69818, 101.78, 146843,2072
"CloudWater",3.49,5.90,4.10,8.40,0,3,6,1,0,40,2, 33, 90, 7, 0, 9,3,5,61, 184926, 187457, 82540, 63.15, 110485,1686.6
"RiceFoxx",3.73,2.00,4.10,13.30,0,0,0,0,10,60,48, 59, 230, 7, 2, 16,2,5,65, 69028, 145821, 81821, 40.72, 88642,1645.6
"Rovex",1.64,4.20,5.90,5.50,4,0,6,0,0,20,22, 38, 89, 4, 0, 6,1,0,45, 161617, 216479, 26859, 69.15, 106502,1733.8
"Maria Aguilera",1.65,5.40,6.80,5.80,1,1,2,6,0,20,10, 37, 128, 17, 1, 9,4,2,46, 294004, 273582, 43275, 110.27, 135711,1994.5
"LiL Bunny FuFuu",2.33,2.70,7.20,14.10,0,0,0,1,9,60,25, 60, 289, 5, 2, 13,3,6,64, 110951, 203459, 32689, 38.73, 99220,1827.2
"Schnell Run",2.24,3.30,4.90,7.70,5,3,2,0,0,50,23, 56, 122, 10, 0, 11,4,4,54, 151978, 274076, 71214, 92.52, 110314,1785
"Robert Knepper",2.49,7.40,5.10,5.30,0,9,1,0,0,50,0, 51, 16, 5, 2, 11,1,4,55, 173728, 245192, 80020, 72.32, 116323,1750.3
"Sangydog",2.30,4.40,6.30,10.10,0,6,0,3,1,50,5, 49, 158, 13, 1, 11,5,3,55, 193048, 276182, 60469, 76.08, 120301,1902.3
"SE CcWiN",2.20,2.60,4.40,7.10,5,2,2,0,1,50,16, 32, 165, 8, 1, 17,8,2,42, 158363, 224607, 49051, 83.07, 106731,1763.1
"InnoX",2.60,5.40,5.50,8.90,2,0,7,1,0,40,16, 40, 117, 13, 1, 15,3,2,57, 230597, 183273, 28275, 51.45, 117769,1830.2
"AmazinglyShady",2.08,5.70,6.50,7.80,0,1,3,4,2,20,15, 63, 150, 4, 2, 15,5,3,51, 264734, 221680, 24693, 123.22, 132778,2114
"Vihni",3.09,2.80,5.30,13.60,0,0,2,0,8,50,34, 82, 239, 5, 0, 12,2,3,57, 130204, 187508, 58220, 52.90, 100392,1804.8
"X8IB",2.73,4.30,5.10,9.60,1,8,1,0,0,40,6, 56, 49, 7, 1, 8,1,5,62, 151964, 282681, 70216, 121.25, 108979,1846.2
"changjo3468",1.88,3.50,6.00,7.80,4,1,5,0,0,20,17, 19, 144, 4, 0, 12,7,6,52, 156997, 309922, 153893, 163.10, 103265,1693.2
"Clarizio",3.45,2.60,4.90,14.30,0,0,0,1,9,40,78, 51, 285, 4, 0, 12,5,3,66, 96160, 174761, 21545, 24.95, 82833,1689.3
"White",3.18,5.40,4.50,8.90,0,0,7,3,0,80,20, 37, 124, 14, 4, 21,6,9,55, 223847, 191417, 32843, 43.73, 123652,1841.4
"Mends",5.00,6.90,2.50,5.60,3,7,0,0,0,60,4, 33, 92, 11, 3, 15,7,4,51, 185543, 258209, 80243, 67.98, 129486,1857.4
"Ni zhe ge fei wu",4.75,3.70,2.80,9.60,0,0,0,5,5,60,21, 66, 203, 6, 2, 13,6,6,57, 125831, 149539, 25674, 59.05, 108740,1769.7
"Mangoooooooooooo",2.72,5.80,6.10,10.80,0,9,1,0,0,70,33, 43, 137, 4, 1, 25,11,8,60, 153913, 285987, 65943, 88.65, 115953,1774.8
"50ShadesOfKappa",2.04,2.30,7.60,13.20,0,1,0,3,6,40,23, 51, 193, 3, 4, 14,2,5,58, 126476, 258365, 56834, 73.37, 111596,2112.2
"lNetsky",1.53,3.60,6.00,5.60,8,1,1,0,0,0,1, 20, 119, 4, 1, 5,1,2,47, 135488, 253799, 43267, 66.12, 105620,1799.2
"Nano Seconds",1.98,3.50,4.60,5.60,0,0,1,9,0,30,0, 30, 90, 17, 4, 7,6,2,58, 191410, 161833, 30052, 113.38, 114498,1701.8
"Mexican ADC",2.26,7.60,6.20,6.40,0,2,1,7,0,50,10, 46, 70, 14, 4, 17,3,4,54, 220520, 231720, 64170, 82.60, 136921,1969.8
"Let My Sup Go",2.24,2.80,5.00,8.40,6,0,1,0,3,40,29, 28, 194, 3, 0, 14,6,2,54, 123605, 198725, 32643, 91.17, 94176,1699
"12 1996",3.97,6.10,3.20,6.60,0,9,1,0,0,80,20, 39, 98, 10, 0, 15,6,3,56, 158440, 233904, 87225, 99.93, 117395,1592.8
"Hwas",2.00,1.70,7.30,12.90,1,0,0,0,9,10,49, 66, 265, 2, 0, 10,2,4,63, 84920, 226904, 25641, 30.17, 83042,1741.7
"LLLLLLLaw",2.42,4.20,5.20,8.40,5,1,4,0,0,60,15, 13, 112, 4, 1, 10,3,5,53, 171601, 184691, 38742, 61.47, 108828,1686.1
"Sikeylol",2.82,6.30,4.90,7.50,0,0,1,9,0,60,3, 26, 102, 20, 3, 13,4,7,56, 204587, 172445, 26341, 50.58, 129258,1812
"R0VEX",2.71,6.60,4.10,4.50,1,0,7,2,0,70,14, 20, 70, 12, 0, 11,4,3,49, 157685, 153287, 41002, 36.42, 103477,1489.5
"airyimbin",2.17,6.00,3.60,1.80,10,0,0,0,0,60,2, 11, 50, 28, 6, 20,9,5,39, 125270, 216777, 50637, 43.50, 124040,1686.4
"Kazahana",3.72,4.90,3.60,8.50,2,6,0,0,2,40,24, 66, 126, 1, 0, 10,3,3,57, 149185, 273442, 105885, 99.10, 111999,1799.6
"noenglandsorry",2.23,5.30,4.80,5.40,6,3,1,0,0,30,15, 18, 106, 13, 3, 10,3,6,53, 170763, 258507, 58783, 118.38, 118888,1836.6
"RobbyBob",4.25,10.60,4.00,6.40,1,2,7,0,0,90,14, 28, 119, 10, 4, 17,7,8,56, 259417, 178748, 50125, 70.48, 134722,1739
"DsamaProductions",3.34,6.90,3.80,5.80,0,0,6,4,0,50,3, 20, 92, 2, 1, 12,7,3,57, 192363, 169794, 25035, 61.52, 110073,1689.3
"LockDown Exec",1.91,2.40,5.60,8.30,1,1,2,1,5,50,16, 46, 179, 1, 0, 14,2,4,48, 108229, 203355, 30040, 56.32, 93331,1629.5
"Ammu",3.25,3.50,4.00,9.50,1,2,0,2,5,50,30, 62, 206, 3, 1, 15,4,5,55, 110079, 159060, 104743, 71.33, 101285,1795.9
"TSM Szeto",4.17,3.00,2.30,6.60,0,1,0,6,3,40,12, 31, 159, 9, 0, 8,4,4,62, 100805, 115117, 36013, 18.87, 92671,1557.7
"Vaccimulgence",2.00,3.40,5.20,7.00,6,0,1,1,2,50,3, 36, 67, 3, 0, 14,2,3,47, 137798, 217106, 30316, 29.70, 92132,1602.5
"Captain ZipButt",1.95,4.30,5.50,6.40,0,7,3,0,0,20,7, 48, 104, 2, 0, 6,5,4,54, 165002, 229752, 64686, 122.42, 101309,1767
"Permanent LovE",3.61,3.40,3.80,10.30,10,0,0,0,0,40,17, 29, 143, 11, 0, 19,5,5,56, 179917, 299907, 81119, 143.32, 128196,2007.3
"Veautiful",3.51,7.70,3.50,4.60,0,0,1,9,0,60,8, 44, 105, 17, 1, 14,2,1,54, 216499, 158887, 31004, 57.00, 119663,1657.4
"Voyboy",1.92,7.00,6.30,5.10,4,0,4,2,0,50,8, 30, 94, 5, 2, 6,2,4,49, 200200, 230491, 36848, 95.93, 117983,1727.4
"Senjogahara",1.87,5.30,6.80,7.40,0,6,4,0,0,40,20, 50, 60, 4, 0, 6,1,2,60, 174193, 222842, 47762, 60.85, 100904,1648.4
"tom12192",3.18,4.90,3.80,7.20,0,0,1,7,2,50,13, 33, 110, 18, 3, 11,2,4,54, 141815, 165577, 32021, 21.13, 108697,1613.9
"oh Nocturnal",2.74,5.20,5.00,8.50,8,0,2,0,0,80,26, 48, 147, 9, 1, 16,4,9,48, 197005, 263916, 39153, 84.25, 124760,1867
"LightSludge",3.92,4.00,2.60,6.20,0,0,3,6,1,60,3, 45, 108, 10, 0, 11,3,4,56, 114668, 126119, 25767, 24.77, 109180,1627.5
"JGL King",1.84,5.30,6.70,7.00,0,8,0,2,0,70,24, 36, 136, 9, 0, 9,3,2,53, 172136, 270541, 73648, 78.13, 111744,1626.5
"Kooonsa",2.57,4.30,4.20,6.50,4,5,1,0,0,50,16, 62, 129, 15, 1, 16,6,2,43, 151129, 328479, 97670, 79.17, 122406,1807.9
"DeliciousMilkGG",1.92,3.80,5.20,6.20,4,6,0,0,0,20,42, 78, 130, 2, 0, 9,2,4,46, 159873, 291818, 83951, 187.32, 120003,1949.1
"jamee",2.34,2.70,6.70,13.00,0,3,0,0,7,90,27, 73, 223, 4, 0, 22,6,8,53, 117305, 244087, 54812, 58.88, 99966,1758.8
"Goxtry",2.95,4.30,3.90,7.20,5,0,0,5,0,40,0, 28, 84, 18, 1, 14,1,6,53, 222782, 231527, 48777, 70.62, 121125,1728
"OfSerenity",2.12,0.30,4.20,8.60,0,0,0,0,10,30,43, 56, 268, 2, 0, 7,4,4,60, 46463, 133987, 75214, 20.47, 70134,1604.1
"YOUMADSIS",2.51,4.60,4.90,7.70,0,0,2,6,2,60,33, 44, 158, 11, 2, 8,4,3,53, 173502, 155407, 24094, 32.03, 104242,1668.9
"jesse le",2.78,5.90,5.00,8.00,0,1,2,5,2,70,22, 33, 173, 20, 3, 14,4,6,50, 207419, 207816, 32454, 45.58, 134556,1884.3
"Heat Waves",4.11,2.80,3.50,11.60,1,1,1,3,4,70,32, 41, 189, 9, 1, 17,4,4,55, 141292, 183701, 36237, 32.98, 102578,1740.9
"MorTakTheBeast",2.14,3.40,4.40,6.00,3,7,0,0,0,10,1, 28, 100, 2, 0, 12,0,0,47, 136510, 257072, 48315, 64.43, 95039,1710.2
"Aerodactyl",2.56,4.60,5.00,8.20,0,1,3,6,0,50,13, 50, 88, 13, 1, 12,6,4,58, 171694, 167508, 27689, 44.72, 114897,1669.4
"Dr Kreiger",1.98,3.10,6.10,9.00,6,3,1,0,0,30,1, 17, 67, 2, 0, 9,0,5,48, 156663, 263532, 53729, 109.93, 97873,1781.5
"Davemon",1.63,4.30,4.80,3.50,0,0,9,1,0,50,12, 17, 76, 9, 0, 5,4,2,40, 143585, 157508, 22450, 13.63, 104490,1683.5
"1TrlcKPoNy",3.00,3.90,3.80,7.50,9,1,0,0,0,50,5, 16, 84, 7, 0, 14,4,4,47, 172855, 235241, 82903, 121.88, 107860,1734.1
"Gremio",4.32,2.30,2.80,9.80,0,0,0,3,7,80,40, 69, 247, 9, 1, 13,10,10,50, 80436, 138493, 43512, 25.67, 100610,1803.5
"Xpecial",3.48,1.40,4.60,14.60,1,0,0,0,9,50,53, 55, 257, 7, 2, 15,4,4,63, 80967, 248401, 69062, 56.87, 90163,1780.9
"Sup Faith",2.11,1.00,5.60,10.80,0,0,0,0,10,40,26, 55, 214, 1, 0, 12,1,4,50, 47161, 190964, 47045, 57.08, 79982,1756.4
"C9 Balls",4.56,4.00,2.50,7.40,8,0,1,0,1,70,14, 17, 100, 9, 2, 8,6,4,44, 161474, 213521, 44518, 145.27, 109534,1580.9
"Aceyy",2.72,3.80,3.60,6.00,0,0,2,8,0,50,22, 22, 84, 17, 3, 7,2,1,55, 157992, 141230, 21710, 35.78, 94460,1413.5
"1035716423QQ",2.53,4.60,4.90,7.80,0,0,7,3,0,60,19, 30, 103, 9, 4, 11,1,4,58, 185271, 179287, 17089, 42.38, 118825,1660
"Gassmask",1.81,3.50,5.20,5.90,7,0,3,0,0,40,11, 16, 107, 10, 1, 9,2,2,43, 149280, 248198, 66926, 59.73, 95051,1618.9
"TEk Projekt",2.35,5.50,5.10,6.50,1,8,0,0,1,50,21, 29, 94, 7, 1, 13,1,4,61, 129899, 255866, 68742, 79.68, 105146,1647.8
"Paperkat",2.06,4.40,6.40,8.80,3,0,3,4,0,40,3, 21, 110, 9, 5, 10,3,7,58, 269401, 328288, 183317, 165.43, 133060,2016.6
"S4ruman",1.81,1.30,3.70,5.40,1,1,0,0,8,20,21, 32, 166, 0, 0, 4,0,1,57, 42233, 137051, 25853, 36.45, 59097,1359.1
"Nuoc Mam Guy",7.22,9.20,2.30,7.40,0,0,6,4,0,80,30, 56, 119, 17, 2, 9,1,4,65, 255764, 139206, 22434, 45.18, 130850,1644.6
"Modern Support",2.29,0.60,4.50,9.70,0,0,0,0,10,40,39, 62, 256, 0, 0, 10,8,3,55, 61401, 209236, 67340, 41.28, 77019,1735.3
"vncentwu",3.56,4.80,4.10,9.80,3,6,0,0,1,60,22, 42, 139, 7, 1, 18,1,7,57, 173655, 322885, 102255, 149.28, 115541,1888.5
"Deng 1 Xia",3.67,3.30,3.90,11.00,0,4,2,0,4,60,7, 54, 167, 2, 0, 10,3,4,60, 103000, 206789, 72872, 77.63, 101271,1765.5
"Bryan Danger",2.64,7.90,5.80,7.40,0,0,1,9,0,70,2, 43, 93, 23, 2, 10,4,5,53, 255382, 174419, 25749, 45.93, 142531,1847.7
"zaq",1.67,1.50,5.20,7.20,4,2,2,0,2,20,9, 29, 145, 5, 0, 13,3,3,45, 111534, 189620, 16838, 33.02, 94349,1757.2
