SummonerName,KDA,AvgKills,AvgDeaths,AvgAssists,TOP_played,JUNGLE_played,MID_played,ADC_played,SUPPORT_played,WinRate,VisionWards,WardsKilled,WardsPlaced,TowersKilled,InhibitorKills,DragonsKilled,RiftHeraldKilled,BaronKilled,KillContribution,TotalDamageDealtToChampions,TotalDamageTaken,TotalHeal,CCDuration,GoldEarned,AvgGameLength,topPlayedLength,midPlayedLength,junglePlayedLength,adcPlayedLength,supportPlayedLength,D_ADC,DT_ADC,CS_zeroToTen_ADC,CS_ADC,H_ADC,D_MID,DT_MID,CS_zeroToTen_MID,CS_MID,H_MID,D_TOP,DT_TOP,CS_zeroToTen_TOP,CS_TOP,H_TOP,D_JG,DT_JG,CS_zeroToTen_JG,CS_JG,H_JG,D_SUP,DT_SUP,CS_zeroToTen_SUP,CS_SUP,H_SUP
k3soju,4.43,3.4,2.8,9,1,3,6,0,0,80,15,22,87,9,2,11,7,5,55,124819,148162,28118,105.03,104381,1518.8,1440,9098,4650,0,0,0,0,0,0,0,87519,75335,75,1037,9030,7869,16542,61,175,909,29431,56285,7.33,258,18179,0,0,0,0,0
Chorong,3.06,4.3,3.4,6.1,5,2,2,0,1,90,35,43,147,18,3,14,6,6,46,144963,190662,48025,206.35,115559,1616.4,7825,2861,4169,0,1309,0,0,0,0,0,18446,24853,57,276,3501,73423,90522,69.4,1033,20179,50386,59905,8.5,202,21168,2708,15382,10,36,3177
GodPiglet,1.99,6.7,8.5,10.2,0,1,2,7,0,30,22,48,148,14,2,8,2,2,58,268806,265546,47940,74.68,140123,1962.6,0,3931,1325,14370,0,216696,200695,66.29,1545,29992,43325,45582,74,483,6747,0,0,0,0,0,8785,19269,6,103,11201,0,0,0,0,0
Eveloken,5.1,5.9,2.9,8.9,0,9,0,1,0,90,24,55,112,11,1,14,4,4,57,122616,197782,74697,77.68,110435,1507.4,0,0,13891,1183,0,7029,7004,58,130,1552,0,0,0,0,0,0,0,0,0,0,115587,190778,8.44,684,73145,0,0,0,0,0
Echo Fox kfo,3.75,5.1,3.2,6.9,6,4,0,0,0,100,25,33,128,22,6,19,6,5,57,154359,222156,46538,91.8,112524,1639,9853,0,6537,0,0,0,0,0,0,0,0,0,0,0,0,109381,161962,70.33,1096,36137,44978,60194,37.25,36,10401,0,0,0,0,0
FeedPally,3.02,1.9,4.7,12.3,0,0,1,0,9,60,42,73,261,5,1,9,5,5,58,97321,188552,39565,31.07,95107,1854.1,0,1698,0,0,16843,0,0,0,0,0,9642,15221,75,165,1273,0,0,0,0,0,0,0,0,0,0,87679,173331,7.67,265,38292
Johnboy12,2.96,1.7,5.7,15.2,1,0,1,1,7,70,38,110,332,3,0,26,1,6,65,100539,248989,83720,56.35,111842,2101.2,2602,1330,0,1376,15704,7127,15652,27,88,1641,5893,14193,69,136,444,28170,63796,66,243,20559,0,0,0,0,0,59349,155348,4.57,225,61076
MOKSANIM,2.22,3,5.1,8.3,0,0,0,1,9,30,23,65,267,0,0,6,2,2,56,91653,158915,28827,26.12,79856,1540.6,0,0,0,1522,13884,12507,17259,60,162,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79146,141656,5.33,201,26551
TSM MeNoHaxor,2.85,3.2,5.2,11.6,0,2,0,2,6,50,34,68,221,3,0,16,6,3,62,129089,202189,41289,39.85,101539,1786.2,0,0,3236,4037,10589,54269,39539,77,478,5635,0,0,0,0,0,0,0,0,0,0,28409,51830,1,129,12102,46411,110820,8.5,194,23552
rumpnisse,2.45,3.6,4,6.2,7,0,1,0,2,20,20,64,124,5,2,7,3,4,54,147827,171589,23315,48.7,92547,1590.1,11129,1656,0,0,3116,0,0,0,0,0,19758,12794,65,144,1890,99831,131134,55.43,1107,18744,0,0,0,0,0,28238,27661,14.5,106,2681
Zaganox,3.97,6,3.2,6.7,0,1,0,8,1,50,23,43,120,15,1,15,5,3,58,169584,157945,26364,49.52,121699,1725,0,0,1627,13903,1720,147672,126230,72.88,1628,21184,0,0,0,0,0,0,0,0,0,0,15018,11127,61,36,1556,6894,20588,12,39,3624
SandPaperX,2.85,1.5,3.9,9.6,1,0,2,0,7,40,38,71,248,4,0,13,3,4,54,73482,185145,62424,48.25,87500,1681.2,1823,2525,0,0,12464,0,0,0,0,0,16944,19706,55,213,1748,15776,22854,64,196,1713,0,0,0,0,0,40762,142585,9.29,312,58963
PARKJONGWON,2.68,6.4,5,7,0,1,7,0,2,40,22,30,191,4,2,13,4,4,52,168032,219039,33024,63.82,119414,1874.7,0,13127,1185,0,4435,0,0,0,0,0,148176,141995,66.29,1359,17189,0,0,0,0,0,9783,12439,22,48,2097,10073,64605,6.5,57,13738
DZG Vulcan,3.55,1.3,4.7,15.4,0,0,0,0,10,60,46,62,294,4,1,15,5,4,65,78502,170010,15856,38.63,86629,1732.6,0,0,0,0,17326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78502,170010,7.2,244,15856
DZG MaxTroBeau,1.64,4.1,5.9,5.6,9,0,1,0,0,30,15,16,99,6,1,7,3,2,50,167889,216647,35829,48.42,108347,1658.4,14737,1847,0,0,0,0,0,0,0,0,16902,17786,56,192,2290,150987,198861,68,1749,33539,0,0,0,0,0,0,0,0,0,0
DouyuTV ShuaiGua,3.84,3.2,4.5,14.1,0,0,1,2,7,70,27,55,245,7,1,20,4,7,59,106617,165960,45671,37.52,105691,1848.1,0,2043,0,4405,12033,52446,46594,62.5,406,9432,22154,18176,55,120,2129,0,0,0,0,0,0,0,0,0,0,32017,101190,3.86,114,34110
keanely,2.77,7.7,6.4,10,3,1,6,0,0,30,13,36,121,13,4,12,4,6,56,255510,323156,70596,81.88,139030,1944.1,5829,11427,2185,0,0,0,0,0,0,0,142840,141505,68.83,1210,22481,79333,142865,60.67,583,41799,33337,38786,73,20,6316,0,0,0,0,0
Shynon,2.64,6.7,5,6.5,0,0,0,10,0,30,11,30,94,25,2,10,5,3,61,226877,158761,27067,38,123348,1765.9,0,0,0,17659,0,226877,158761,67.4,1932,27067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soap tastes ok,2.95,2.8,5.6,13.7,0,3,0,0,7,40,40,60,271,1,0,16,3,4,67,93727,263721,58363,43.78,96194,1870.9,0,0,5533,0,13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30438,79609,4.67,90,15304,63289,184112,9.71,264,43059
NiMura,2.68,3.7,3.8,6.5,2,1,0,5,2,50,33,50,158,13,1,7,3,3,49,122602,153470,27552,103.53,101126,1543.6,3520,0,1249,7210,3457,70940,57242,70,928,8741,0,0,0,0,0,26632,45461,64.5,369,12338,5344,12202,1,54,3579,19686,38565,1.5,51,2894
Q1035716423Aries,1.5,5.5,7.8,6.2,9,1,0,0,0,20,8,26,105,7,0,13,4,2,46,173748,258330,21276,45.28,115027,1824.4,16219,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,143928,226238,58.33,1481,18642,29820,32092,54,8,2634,0,0,0,0,0
iMysterious,2.52,4.5,4.6,7.1,9,0,1,0,0,40,15,36,105,4,1,10,2,3,54,168257,276086,73111,99.15,107773,1733.7,15534,1803,0,0,0,0,0,0,0,0,18673,19620,58,133,1350,149584,256466,69.22,1687,71761,0,0,0,0,0,0,0,0,0,0
Saskio,3.59,5,3.2,6.5,9,1,0,0,0,60,15,45,160,15,1,18,7,4,49,187043,246036,55641,119.93,122135,1774.9,16003,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,166922,223038,68.78,1873,50767,20121,22998,6,96,4874,0,0,0,0,0
OH MY EYE,2,3.7,7.8,11.9,4,0,0,0,6,60,27,47,152,5,1,12,6,7,53,138590,290793,42066,67.6,107289,1801.8,7008,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,87318,122281,73,746,28459,0,0,0,0,0,51272,168512,11.33,206,13607
Superman Rip,1.7,4,7,7.9,6,1,2,0,1,30,28,41,151,5,0,12,7,2,50,154989,210096,26207,44.72,101918,1746,10687,2808,1490,0,2475,0,0,0,0,0,26196,26608,54,292,2646,110922,134577,58.5,946,14469,11781,18956,0,77,6151,6090,29955,7,33,2941
King Kenneth,2.78,1.6,4.5,10.9,0,0,3,0,7,40,41,65,267,6,1,20,5,5,57,101271,177295,98885,51.42,97663,1949.6,0,5714,0,0,13782,0,0,0,0,0,54390,46889,67,613,3990,0,0,0,0,0,0,0,0,0,0,46881,130406,5.43,150,94895
Titan Dweevil,2.84,8.1,5.1,6.4,1,1,8,0,0,60,12,31,114,12,1,15,3,6,59,228676,188379,18611,81.82,127537,1801.8,1627,14563,1828,0,0,0,0,0,0,0,199266,156368,63.38,1393,15632,17161,15027,70,174,362,12249,16984,73,11,2617,0,0,0,0,0
EvanRL,3.94,7.5,3.3,5.5,0,0,3,7,0,70,15,27,99,18,3,16,7,2,55,208428,149197,24116,57.72,124203,1665.8,0,5053,0,11605,0,173646,103492,69.71,1431,19727,34782,45705,76,578,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yami,2.67,5.6,5.2,8.3,0,9,1,0,0,60,1,45,103,4,4,11,4,6,60,164016,301282,90167,122.83,118310,1681.5,0,1986,14829,0,0,0,0,0,0,0,23450,24840,60,208,3310,0,0,0,0,0,140566,276442,2.89,837,86857,0,0,0,0,0
Fox BIG,3.41,1.4,4.1,12.6,1,0,1,0,8,40,54,59,303,3,0,13,1,1,67,81678,182377,48007,37.85,92632,1877.9,1824,1621,0,0,15334,0,0,0,0,0,14080,12064,63,166,1073,12406,23574,64,169,5240,0,0,0,0,0,55192,146739,6.88,227,41694
Licorice,5.75,6.3,2.8,9.8,5,5,0,0,0,80,16,29,110,15,4,18,5,8,60,190615,301443,98438,160.55,129981,1918.2,9025,0,10157,0,0,0,0,0,0,0,0,0,0,0,0,109250,146645,68.6,999,52141,81365,154798,3.8,476,46297,0,0,0,0,0
Anivia Kid,3.26,7.6,4.7,7.7,1,0,7,2,0,50,18,44,126,13,4,14,2,2,63,237547,188062,24760,114.85,144793,1942.4,1761,13551,0,4112,0,55218,36350,75.5,405,5436,166892,131522,79.43,1671,16435,15437,20190,57,177,2889,0,0,0,0,0,0,0,0,0,0
Huhi,3,6.7,4.8,7.7,0,4,3,1,2,60,18,41,196,13,2,10,3,7,54,167831,249756,57447,87.2,121702,1716.8,0,4570,6988,1857,3753,35257,25628,65,244,4063,56006,53224,66,563,6157,0,0,0,0,0,60610,115476,2,347,38499,15958,55428,9.5,101,8728
enaek,2.32,5.2,5,6.4,1,4,5,0,0,40,10,45,105,6,0,5,1,2,60,146755,199004,32686,69.4,104178,1536.8,1851,6360,7157,0,0,0,0,0,0,0,57266,67908,76.6,676,6171,16601,28761,64,201,3728,72888,102335,7.25,293,22787,0,0,0,0,0
Gillette,2.74,6.5,4.6,6.1,0,0,10,0,0,30,6,22,84,9,2,5,8,0,54,185568,177037,31579,102.07,105145,1556.3,0,15563,0,0,0,0,0,0,0,0,185568,177037,63.2,1622,31579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajido,2.61,3.3,3.6,6.1,6,0,1,0,3,50,21,40,198,8,0,14,1,8,45,196669,137802,40135,87.9,111258,1919.2,12537,1220,0,0,5435,0,0,0,0,0,12201,7302,76,160,37,165770,97991,79.83,1326,11183,0,0,0,0,0,18698,32509,4.67,57,28915
SKY Fear,3.62,5.8,4.2,9.4,0,0,2,8,0,70,6,39,157,15,3,16,3,7,54,206171,167134,37530,122.97,129338,1811.5,0,4084,0,14031,0,166334,132650,70.75,1587,30939,39837,34484,62,410,6591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l Spawn l,3.1,8.1,4.8,6.8,0,0,3,7,0,50,16,27,99,19,4,12,3,5,65,264752,195141,25501,53.52,134261,1796.9,0,5560,0,12409,0,205357,133199,73.29,1332,19110,59395,61942,61.33,553,6391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy Yu,4.83,5.8,3.5,11.1,9,0,0,1,0,100,28,51,162,9,2,20,10,10,53,188395,292278,72938,237.05,132834,1868.5,16299,0,0,2386,0,29802,37332,61,236,4176,0,0,0,0,0,158593,254946,66.78,1704,68762,0,0,0,0,0,0,0,0,0,0
Make A Move,3.88,4.6,3.3,8.2,9,1,0,0,0,80,39,34,173,13,1,19,2,7,48,213206,254456,60327,56.23,133308,1910.8,16937,0,2171,0,0,0,0,0,0,0,0,0,0,0,0,181946,210645,75.67,2207,44024,31260,43811,60,3,16303,0,0,0,0,0
Wolfelol,2.24,7.6,6.6,7.2,0,0,4,6,0,40,32,50,123,12,3,17,3,4,58,302948,210547,35625,76.32,129344,1919.3,0,7695,0,11498,0,208442,134592,62.17,1188,27050,94506,75955,66.25,760,8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valkrin,3.92,8.2,4,7.5,0,5,4,0,1,40,24,55,124,6,1,15,1,2,62,216859,222874,48492,58.1,134495,2052.7,0,8482,10087,0,1958,0,0,0,0,0,125825,60960,79.25,987,7591,0,0,0,0,0,81743,142643,4.4,443,37389,9291,19271,20,59,3512
goldenglue,2.88,9.2,5.8,7.5,1,5,4,0,0,50,7,60,134,8,4,12,4,7,57,233821,257944,47298,70.63,130692,1823.2,1963,7786,8483,0,0,0,0,0,0,0,105316,90598,68,775,8881,22351,41061,67,176,6161,106154,126285,16.8,314,32256,0,0,0,0,0
Noobkiller291,3.11,5.9,3.5,5,6,0,4,0,0,70,17,35,129,13,4,15,5,7,44,206109,200041,52435,63.5,132020,1772.7,11040,6687,0,0,0,0,0,0,0,0,78961,61889,69.5,874,14073,127148,138152,70.67,1439,38362,0,0,0,0,0,0,0,0,0,0
Neiloo,3.93,9.6,4.1,6.5,1,1,8,0,0,60,0,27,68,7,2,12,6,4,59,214903,185296,15969,128.22,123115,1841.6,1755,14610,2051,0,0,0,0,0,0,0,163298,147786,51.63,1339,11992,26730,16358,40,133,2144,24875,21152,51,7,1833,0,0,0,0,0
BoostedIceCream,2.26,5.3,4.2,4.2,9,0,1,0,0,50,31,43,151,15,1,12,4,8,47,211425,262664,66671,47.05,138236,1872.7,16200,2527,0,0,0,0,0,0,0,0,39274,36373,81,255,5675,172151,226291,75.44,2243,60996,0,0,0,0,0,0,0,0,0,0
Sawyerr,3.88,2.5,2.4,6.8,1,1,0,1,7,20,60,67,300,5,1,9,4,1,53,82179,194305,61922,28.45,87808,1763.8,1379,0,2025,1956,12278,15469,16472,63,232,4406,0,0,0,0,0,7343,16986,9,28,9301,13878,46473,8,86,23712,45489,114374,8.29,217,24503
AsianSGpotato,3.4,5.6,3,4.6,0,0,2,7,1,60,10,49,86,19,2,11,4,3,50,166948,176712,62088,40.43,124235,1731.5,0,3671,0,11633,2011,134311,113401,76.29,1534,18264,27748,52249,77,497,41052,0,0,0,0,0,0,0,0,0,0,4889,11062,11,64,2772
Easy,3.91,5.1,3.2,7.4,2,0,4,2,2,70,19,47,136,12,3,14,2,8,58,222444,160771,32834,47.13,122672,1772.4,2214,7610,0,4045,3855,68107,37744,59.5,528,6285,111365,60808,81,999,20721,13118,23090,51,221,2010,0,0,0,0,0,29854,39129,7,84,3818
Doublelift,3.79,7.5,3.8,6.9,0,0,0,10,0,90,23,62,124,30,0,17,2,8,49,245257,173061,34736,48.67,130043,1636.5,0,0,0,16365,0,245257,173061,81.2,2032,34736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hide on bench,2.4,5,4.8,6.5,2,1,1,6,0,40,8,34,85,16,2,14,0,3,49,224897,210542,39007,95.4,121776,1848.9,3607,1253,1621,12008,0,180253,125939,75.33,1519,21434,0,0,0,0,0,33950,61864,66,376,13889,10694,22739,3,73,3684,0,0,0,0,0
Liquid fabbbyyy,2.55,5.6,4.9,6.9,1,0,0,9,0,30,1,40,103,18,1,4,2,2,54,213729,178448,31931,51.05,116133,1797.2,2171,0,0,15801,0,187056,153838,64.44,1619,28939,0,0,0,0,0,26673,24610,86,260,2992,0,0,0,0,0,0,0,0,0,0
Brian The is,3.82,4.1,3.4,8.9,10,0,0,0,0,80,7,33,122,12,2,17,3,9,51,180512,253066,61597,105.22,127829,1893.4,18934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180512,253066,65,2184,61597,0,0,0,0,0,0,0,0,0,0
zentinelq,3.79,7.1,4.3,9.2,0,10,0,0,0,60,16,67,147,7,2,11,2,6,62,213417,277053,99120,108.17,132221,1861.3,0,0,18613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213417,277053,8.9,931,99120,0,0,0,0,0
myQQ1035716423,3.38,6.2,3.4,5.3,2,6,1,1,0,50,17,32,108,10,0,8,6,4,50,148297,191258,61916,67.62,117575,1636.6,2540,1385,10450,1991,0,21605,23425,70,225,2686,6623,13338,76,138,244,20653,17599,79.5,404,784,99416,136896,4.67,550,58202,0,0,0,0,0
two and three,3.89,9.1,3.8,5.7,0,0,10,0,0,70,25,24,123,15,4,10,5,9,58,261417,200505,40565,46.3,138237,1743.8,0,17438,0,0,0,0,0,0,0,0,261417,200505,78.5,2125,40565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hakuho,3.44,2.4,4.5,13.1,0,0,0,1,9,50,60,75,250,2,0,13,2,3,68,114687,161662,14044,43.32,95035,1717.1,0,0,0,1627,15544,7835,18553,57,185,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106852,143109,4.67,213,11390
SHA BI NA ADC,1.16,4.3,8.8,5.9,0,1,3,6,0,30,7,36,121,9,1,10,1,5,49,186599,220809,22459,24.02,106186,1716.8,0,5507,1241,10420,0,112629,132865,58.5,1066,16637,60350,69783,60,559,5190,0,0,0,0,0,13620,18161,50,1,632,0,0,0,0,0
MrJuneJune,4.47,5.7,3.4,9.5,1,6,3,0,0,80,10,36,96,10,3,10,3,1,60,167897,253487,82295,90.4,111188,1680.2,1216,4894,10692,0,0,0,0,0,0,0,67488,54422,62,499,5405,9512,12965,55,116,1144,90897,186100,3.83,424,75746,0,0,0,0,0
Like a Ninja,3.13,5.6,4.6,8.8,0,1,6,1,2,40,26,44,180,8,0,7,2,6,61,201684,237746,38361,48.13,121344,1784.4,0,9800,1950,2226,3868,36385,24514,59,256,4520,130609,124327,76.17,1321,18404,0,0,0,0,0,14870,32686,2,88,8409,19820,56219,10.5,73,7028
ApoIlo Price,4.17,6.7,4.1,10.4,0,0,0,8,2,70,28,24,141,25,3,17,4,4,62,173318,183303,60610,36.9,121937,1663.2,0,0,0,13182,3450,157330,124563,72.5,1512,42231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15988,58740,10.5,79,18379
caaaaaaaaaaaaake,2.98,7.1,4.9,7.5,0,1,3,6,0,40,17,50,106,14,1,10,4,3,61,204690,208497,25532,72.47,126058,1750.3,0,6849,1410,9244,0,106003,97275,71.17,1036,15755,82146,97875,69.33,789,7142,0,0,0,0,0,16541,13347,79,15,2635,0,0,0,0,0
Banana Baileys,2.27,6.5,5.6,6.2,5,0,5,0,0,60,7,98,90,15,2,16,3,8,51,248278,231342,20092,57.6,147949,1972.4,9722,10002,0,0,0,0,0,0,0,0,113172,120663,79.4,1302,9258,135106,110679,82.6,1439,10834,0,0,0,0,0,0,0,0,0,0
WEQ,1.58,6.7,7.3,4.8,3,6,1,0,0,50,1,36,86,9,1,17,5,2,53,187922,254159,68667,78.52,117366,1694.2,4331,2185,10426,0,0,0,0,0,0,0,29301,30979,54,188,6868,26529,61426,50.67,358,5563,132092,161754,5.17,621,56236,0,0,0,0,0
cdee,2.21,1.9,6.2,11.8,0,0,1,1,8,40,28,61,275,5,1,15,4,3,52,68192,206566,16063,53.5,84652,1807.3,0,1301,0,1546,15226,13152,14396,65,149,2321,2827,15969,3,5,1,0,0,0,0,0,0,0,0,0,0,52213,176201,10.63,237,13741
TM8,3.55,7,4.4,8.6,0,2,0,8,0,40,20,44,124,11,1,10,2,3,63,231658,177024,41708,56.48,125781,1778.1,0,0,3376,14405,0,198999,130423,62.38,1623,21970,0,0,0,0,0,0,0,0,0,0,32659,46601,10,175,19738,0,0,0,0,0
An Obese Panda,2.78,5.5,4.9,8.1,0,9,1,0,0,40,22,36,122,6,1,5,0,2,53,125646,252656,54864,120.65,101887,1587.8,0,1932,13946,0,0,0,0,0,0,0,16546,28308,68,179,1653,0,0,0,0,0,109100,224348,3.56,590,53211,0,0,0,0,0
Lets Do Our Best,2.35,5.7,4.8,5.6,5,2,3,0,0,50,26,34,117,11,3,14,2,5,55,192065,236375,45995,116.62,115823,1732,8938,5232,3150,0,0,0,0,0,0,0,57592,55296,69.67,612,6981,94483,141338,74.2,1004,31407,39990,39741,44,102,7607,0,0,0,0,0
AAAAAHHHHHHHH,2.6,3.2,4.8,9.3,0,6,0,0,4,40,28,53,135,4,1,15,5,4,57,92723,215653,53029,77.72,89536,1590.8,0,0,9355,0,6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55272,146973,3.33,339,44368,37451,68680,8.25,132,8661
Janna Mechanics,4.89,1.4,2.7,11.8,0,0,0,0,10,30,22,59,282,3,0,7,2,3,68,78621,109674,70491,39.07,87329,1792.6,0,0,0,0,17926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78621,109674,5.5,332,70491
qldurtms,4.7,7.3,3,6.8,1,1,8,0,0,60,24,35,138,13,2,11,1,1,59,215229,190545,31389,55.93,125686,1623.6,2281,12601,1354,0,0,0,0,0,0,0,182016,140314,78.5,1681,26101,20410,38398,83,262,4694,12803,11833,89,10,594,0,0,0,0,0
hogoogo,5.35,3.8,2.3,8.5,5,0,0,1,4,90,18,21,154,8,3,9,4,3,47,131108,169915,41214,38.85,100986,1565.7,8333,0,0,2027,5297,26120,16760,65,244,2592,0,0,0,0,0,83325,112606,72.2,964,31585,0,0,0,0,0,21663,40549,10.5,102,7037
TransIogic,3.34,7.6,5,9.1,0,2,6,0,2,70,34,63,185,10,1,16,2,4,59,209817,235862,47655,69.42,128472,1876.4,0,11556,4086,0,3122,0,0,0,0,0,154291,141650,67.17,1269,28001,0,0,0,0,0,30679,69133,5,142,16975,24847,25079,2,28,2679
Pure EZ,3.05,0.6,4.2,12.2,0,0,1,0,9,60,86,80,283,4,0,20,10,11,47,54291,193628,39051,38.93,94007,2028.8,0,2445,0,0,17843,0,0,0,0,0,0,476,1,1,43,0,0,0,0,0,0,0,0,0,0,54291,193152,7.33,250,39008
The Tank Man,1.74,1.2,6.2,9.6,0,0,1,0,9,20,9,50,214,1,0,8,2,3,54,73955,173395,43074,20.22,84088,1762.6,0,2185,0,0,15441,0,0,0,0,0,22618,27067,79,238,1563,0,0,0,0,0,0,0,0,0,0,51337,146328,2.33,96,41511
Rikara,5.46,7,2.4,6.1,0,3,1,6,0,70,25,42,104,12,3,12,4,6,59,172399,165512,47014,69.62,121384,1658.2,0,1496,4644,10442,0,122929,90370,76.5,1285,20866,14500,14224,79,158,1151,0,0,0,0,0,34970,60918,10,238,24997,0,0,0,0,0
Diamond,3.58,6.5,4,7.8,1,0,3,6,0,50,16,40,93,22,7,17,1,4,55,256841,178905,27363,97.85,130678,1924.7,1657,6062,0,11528,0,160632,106184,77,1268,17778,81454,50035,75,759,8068,14755,22686,46,166,1517,0,0,0,0,0,0,0,0,0,0
DW shernfire ROC,2.15,4.7,5.2,6.5,0,9,1,0,0,30,32,48,143,2,0,7,2,1,62,152674,208864,75375,69.65,91527,1455.7,0,1229,13328,0,0,0,0,0,0,0,11748,17336,42,109,698,0,0,0,0,0,140926,191528,8.22,652,74677,0,0,0,0,0
scarra,3.19,5.5,4.8,9.8,1,4,4,0,1,60,27,83,171,8,1,18,3,7,55,218105,282108,64562,185.05,124346,2010.7,1524,8707,8110,0,1766,0,0,0,0,0,139619,113678,64,799,26391,12023,15440,51,169,6147,53890,133362,3.25,328,27706,12573,19628,2,8,4318
Score,2.21,3.9,4.8,6.7,3,4,1,2,0,30,31,24,124,6,0,8,1,3,52,151393,207983,33050,70.22,89941,1550.4,5065,1579,4958,3902,0,58171,42952,63,343,7381,13053,23008,61,136,1433,48507,73816,50.67,395,8513,31662,68207,8,164,15723,0,0,0,0,0
OMG pop,2.85,4.4,4,7,8,2,0,0,0,60,14,62,142,12,4,12,0,3,51,161587,273746,87069,229.7,115454,1719.6,13461,0,3735,0,0,0,0,0,0,0,0,0,0,0,0,128075,215434,61.75,1525,68585,33512,58312,5,188,18484,0,0,0,0,0
Abusingthesystem,2.23,7.9,5.6,4.6,0,9,1,0,0,40,6,37,94,3,2,12,5,2,58,174196,249143,71323,97.82,110540,1640.3,0,2224,14179,0,0,0,0,0,0,0,23761,29823,5,47,11207,0,0,0,0,0,150435,219320,4.22,720,60116,0,0,0,0,0
BOOMSHAKALAKAAAA,4.8,8.9,3.5,7.9,0,10,0,0,0,70,3,44,122,10,1,15,2,5,67,213608,273729,92681,102.85,127538,1640.5,0,0,16405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213608,273729,4.3,923,92681,0,0,0,0,0
Annie Bot,3.35,5.6,4,7.8,6,0,4,0,0,70,7,20,109,12,2,11,1,7,51,177060,146180,14276,57.88,116910,1773,10700,7030,0,0,0,0,0,0,0,0,71725,50669,65.5,733,5087,105335,95511,72,1124,9189,0,0,0,0,0,0,0,0,0,0
C10 Meteos,2.71,6.5,4.9,6.8,1,5,2,1,1,60,15,55,126,9,1,11,4,8,51,170465,268947,79518,108.75,126574,1799.6,1875,3297,9353,1439,2032,7812,15762,66,161,1531,36514,43070,61,384,8115,12793,19058,55,227,3775,106219,167940,3.4,512,61279,7127,23117,1,9,4818
Im Papa Chau,4.32,2.4,3.8,14,1,0,0,1,8,60,29,68,245,9,0,12,3,7,68,108159,190807,49869,41.97,98215,1808.4,2171,0,0,1653,14260,22631,15794,76,212,2443,0,0,0,0,0,6686,18904,6,18,14193,0,0,0,0,0,78842,156109,8.13,246,33233
Jeem,3.66,6,4.4,10.1,0,0,1,8,1,60,9,47,141,17,4,13,3,5,59,203985,157282,31756,102.97,122383,1774.1,0,1355,0,14040,2346,187840,129619,68.25,1471,23910,8822,9266,52,140,684,0,0,0,0,0,0,0,0,0,0,7323,18397,2,23,7162
maplestreet LFT,3.79,5,3.9,9.8,0,0,0,10,0,60,9,53,99,20,3,12,1,5,59,211722,148304,29008,10.4,123639,1658.4,0,0,0,16584,0,211722,148304,69.7,2200,29008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kT Smurf,1.59,3.3,5.4,5.3,6,0,4,0,0,30,13,5,71,4,0,5,3,5,44,157935,218610,14962,184.07,96075,1626.1,10329,5932,0,0,0,0,0,0,0,0,59444,66414,73.5,692,5056,98491,152196,54.83,940,9906,0,0,0,0,0,0,0,0,0,0
OmarGod,3.76,7,4.2,8.8,1,7,0,1,1,90,12,46,111,10,3,19,4,9,57,160211,263523,71298,90.37,116272,1707.1,1437,0,11648,2175,1811,21447,20360,55,209,2959,0,0,0,0,0,10378,22346,65,125,4772,116947,190782,3.71,450,58182,11439,30035,8,29,5385
Super QQQ,2,5.1,6.5,7.9,6,1,3,0,0,30,10,14,126,6,0,21,4,4,49,195621,251221,30077,129.22,123304,1970.5,11838,6016,1851,0,0,0,0,0,0,0,52275,69379,71,581,8130,130343,154853,60.33,1219,15454,13003,26989,7,63,6493,0,0,0,0,0
sexycan,1.97,5.9,6.3,6.5,6,2,1,0,1,70,8,12,117,17,7,15,6,8,48,224063,273565,78904,91.63,126309,1775.8,11745,1340,2787,0,1886,0,0,0,0,0,9063,9669,46,122,1356,177737,205592,68.67,1483,66123,30805,40797,10.5,156,9919,6458,17507,0,35,1506
